id,,lablel
65997,0,8
65998,0,5
65999,0,3
66000,0,0
66001,0,1
66002,0,2
66003,0,6
66004,0,4
66005,0,1
66006,0,9
66007,0,4
66008,0,4
66009,0,0
66010,0,5
66011,0,5
66012,0,4
66013,0,3
66014,0,2
66015,0,0
66016,0,1
66017,0,4
66018,0,9
66019,0,9
66020,0,7
66021,0,0
66022,0,1
66023,0,2
66024,0,6
66025,0,6
66026,0,2
66027,0,6
66028,0,2
66029,0,5
66030,0,9
66031,0,4
66032,0,8
66033,0,4
66034,0,6
66035,0,1
66036,0,5
66037,0,9
66038,0,6
66039,0,1
66040,0,8
66041,0,9
66042,0,3
66043,0,1
66044,0,7
66045,0,1
66046,0,1
66047,0,1
66048,0,9
66049,0,1
66050,0,3
66051,0,8
66052,0,9
66053,0,9
66054,0,1
66055,0,9
66056,0,6
66057,0,0
66058,0,5
66059,0,8
66060,0,5
66061,0,5
66062,0,9
66063,0,3
66064,0,8
66065,0,9
66066,0,4
66067,0,7
66068,0,8
66069,0,2
66070,0,9
66071,0,2
66072,0,0
66073,0,1
66074,0,5
66075,0,0
66076,0,7
66077,0,8
66078,0,6
66079,0,0
66080,0,9
66081,0,1
66082,0,1
66083,0,8
66084,0,2
66085,0,8
66086,0,7
66087,0,2
66088,0,0
66089,0,7
66090,0,2
66091,0,0
66092,0,0
66093,0,5
66094,0,1
66095,0,6
66096,0,8
66097,0,2
66098,0,3
66099,0,7
66100,0,2
66101,0,1
66102,0,9
66103,0,7
66104,0,6
66105,0,1
66106,0,3
66107,0,9
66108,0,2
66109,0,4
66110,0,0
66111,0,3
66112,0,7
66113,0,5
66114,0,1
66115,0,1
66116,0,9
66117,0,5
66118,0,3
66119,0,5
66120,0,4
66121,0,6
66122,0,6
66123,0,1
66124,0,5
66125,0,2
66126,0,1
66127,0,6
66128,0,2
66129,0,5
66130,0,9
66131,0,9
66132,0,4
66133,0,3
66134,0,4
66135,0,1
66136,0,7
66137,0,9
66138,0,0
66139,0,5
66140,0,7
66141,0,3
66142,0,3
66143,0,8
66144,0,4
66145,0,1
66146,0,8
66147,0,2
66148,0,7
66149,0,4
66150,0,4
66151,0,8
66152,0,9
66153,0,2
66154,0,9
66155,0,3
66156,0,2
66157,0,6
66158,0,1
66159,0,1
66160,0,0
66161,0,6
66162,0,1
66163,0,6
66164,0,9
66165,0,8
66166,0,5
66167,0,9
66168,0,1
66169,0,5
66170,0,6
66171,0,9
66172,0,3
66173,0,2
66174,0,1
66175,0,7
66176,0,2
66177,0,9
66178,0,8
66179,0,8
66180,0,9
66181,0,5
66182,0,5
66183,0,3
66184,0,8
66185,0,2
66186,0,0
66187,0,3
66188,0,6
66189,0,1
66190,0,1
66191,0,9
66192,0,0
66193,0,9
66194,0,7
66195,0,5
66196,0,3
66197,0,2
66198,0,9
66199,0,5
66200,0,5
66201,0,4
66202,0,6
66203,0,9
66204,0,9
66205,0,3
66206,0,0
66207,0,6
66208,0,3
66209,0,1
66210,0,7
66211,0,4
66212,0,9
66213,0,2
66214,0,8
66215,0,5
66216,0,8
66217,0,6
66218,0,0
66219,0,1
66220,0,3
66221,0,2
66222,0,2
66223,0,3
66224,0,6
66225,0,6
66226,0,0
66227,0,2
66228,0,8
66229,0,3
66230,0,2
66231,0,8
66232,0,6
66233,0,1
66234,0,8
66235,0,4
66236,0,5
66237,0,4
66238,0,2
66239,0,3
66240,0,9
66241,0,2
66242,0,4
66243,0,4
66244,0,2
66245,0,5
66246,0,4
66247,0,2
66248,0,7
66249,0,3
66250,0,7
66251,0,3
66252,0,3
66253,0,6
66254,0,9
66255,0,4
66256,0,8
66257,0,5
66258,0,6
66259,0,6
66260,0,3
66261,0,6
66262,0,7
66263,0,4
66264,0,5
66265,0,3
66266,0,1
66267,0,1
66268,0,9
66269,0,7
66270,0,5
66271,0,4
66272,0,2
66273,0,1
66274,0,6
66275,0,4
66276,0,5
66277,0,9
66278,0,2
66279,0,5
66280,0,5
66281,0,3
66282,0,3
66283,0,0
66284,0,9
66285,0,2
66286,0,2
66287,0,2
66288,0,3
66289,0,2
66290,0,4
66291,0,9
66292,0,2
66293,0,3
66294,0,6
66295,0,4
66296,0,2
66297,0,0
66298,0,4
66299,0,1
66300,0,3
66301,0,7
66302,0,2
66303,0,4
66304,0,2
66305,0,2
66306,0,3
66307,0,2
66308,0,3
66309,0,0
66310,0,8
66311,0,3
66312,0,5
66313,0,1
66314,0,2
66315,0,8
66316,0,8
66317,0,2
66318,0,1
66319,0,2
66320,0,1
66321,0,1
66322,0,9
66323,0,6
66324,0,5
66325,0,9
66326,0,6
66327,0,8
66328,0,0
66329,0,3
66330,0,4
66331,0,3
66332,0,8
66333,0,3
66334,0,7
66335,0,5
66336,0,6
66337,0,1
66338,0,1
66339,0,2
66340,0,0
66341,0,5
66342,0,5
66343,0,0
66344,0,1
66345,0,0
66346,0,5
66347,0,2
66348,0,8
66349,0,9
66350,0,7
66351,0,9
66352,0,1
66353,0,1
66354,0,3
66355,0,3
66356,0,5
66357,0,6
66358,0,7
66359,0,5
66360,0,9
66361,0,4
66362,0,9
66363,0,3
66364,0,6
66365,0,6
66366,0,2
66367,0,8
66368,0,5
66369,0,6
66370,0,5
66371,0,9
66372,0,8
66373,0,3
66374,0,8
66375,0,1
66376,0,3
66377,0,1
66378,0,4
66379,0,5
66380,0,6
66381,0,5
66382,0,4
66383,0,4
66384,0,9
66385,0,2
66386,0,7
66387,0,1
66388,0,4
66389,0,8
66390,0,3
66391,0,7
66392,0,7
66393,0,6
66394,0,7
66395,0,9
66396,0,4
66397,0,7
66398,0,7
66399,0,0
66400,0,1
66401,0,4
66402,0,1
66403,0,4
66404,0,8
66405,0,4
66406,0,4
66407,0,7
66408,0,6
66409,0,7
66410,0,1
66411,0,8
66412,0,7
66413,0,5
66414,0,1
66415,0,3
66416,0,1
66417,0,0
66418,0,3
66419,0,4
66420,0,5
66421,0,3
66422,0,8
66423,0,6
66424,0,3
66425,0,4
66426,0,9
66427,0,3
66428,0,1
66429,0,5
66430,0,3
66431,0,0
66432,0,7
66433,0,0
66434,0,6
66435,0,4
66436,0,5
66437,0,1
66438,0,2
66439,0,6
66440,0,2
66441,0,8
66442,0,8
66443,0,9
66444,0,8
66445,0,6
66446,0,7
66447,0,2
66448,0,4
66449,0,2
66450,0,5
66451,0,1
66452,0,9
66453,0,4
66454,0,3
66455,0,8
66456,0,7
66457,0,1
66458,0,8
66459,0,1
66460,0,2
66461,0,0
66462,0,9
66463,0,2
66464,0,4
66465,0,3
66466,0,4
66467,0,6
66468,0,1
66469,0,3
66470,0,5
66471,0,2
66472,0,9
66473,0,5
66474,0,5
66475,0,3
66476,0,7
66477,0,5
66478,0,5
66479,0,2
66480,0,4
66481,0,8
66482,0,0
66483,0,7
66484,0,0
66485,0,8
66486,0,0
66487,0,2
66488,0,1
66489,0,9
66490,0,7
66491,0,7
66492,0,3
66493,0,8
66494,0,0
66495,0,3
66496,0,0
66497,0,9
66498,0,8
66499,0,5
66500,0,6
66501,0,4
66502,0,8
66503,0,1
66504,0,5
66505,0,5
66506,0,7
66507,0,0
66508,0,1
66509,0,6
66510,0,1
66511,0,3
66512,0,2
66513,0,6
66514,0,2
66515,0,6
66516,0,1
66517,0,7
66518,0,6
66519,0,2
66520,0,2
66521,0,6
66522,0,1
66523,0,8
66524,0,2
66525,0,2
66526,0,6
66527,0,3
66528,0,0
66529,0,8
66530,0,8
66531,0,4
66532,0,6
66533,0,2
66534,0,0
66535,0,7
66536,0,0
66537,0,8
66538,0,9
66539,0,1
66540,0,4
66541,0,6
66542,0,7
66543,0,0
66544,0,8
66545,0,1
66546,0,8
66547,0,2
66548,0,4
66549,0,6
66550,0,7
66551,0,5
66552,0,7
66553,0,9
66554,0,9
66555,0,3
66556,0,9
66557,0,4
66558,0,4
66559,0,6
66560,0,4
66561,0,1
66562,0,4
66563,0,8
66564,0,4
66565,0,2
66566,0,7
66567,0,6
66568,0,2
66569,0,2
66570,0,9
66571,0,1
66572,0,8
66573,0,0
66574,0,6
66575,0,2
66576,0,2
66577,0,0
66578,0,3
66579,0,6
66580,0,6
66581,0,1
66582,0,3
66583,0,6
66584,0,3
66585,0,4
66586,0,1
66587,0,7
66588,0,8
66589,0,1
66590,0,0
66591,0,7
66592,0,6
66593,0,5
66594,0,6
66595,0,8
66596,0,2
66597,0,8
66598,0,5
66599,0,8
66600,0,7
66601,0,8
66602,0,4
66603,0,5
66604,0,9
66605,0,5
66606,0,5
66607,0,1
66608,0,2
66609,0,4
66610,0,7
66611,0,2
66612,0,9
66613,0,7
66614,0,8
66615,0,0
66616,0,7
66617,0,4
66618,0,6
66619,0,3
66620,0,8
66621,0,8
66622,0,4
66623,0,5
66624,0,1
66625,0,8
66626,0,2
66627,0,4
66628,0,2
66629,0,2
66630,0,9
66631,0,8
66632,0,9
66633,0,0
66634,0,2
66635,0,5
66636,0,9
66637,0,3
66638,0,5
66639,0,9
66640,0,8
66641,0,4
66642,0,3
66643,0,9
66644,0,5
66645,0,9
66646,0,3
66647,0,6
66648,0,8
66649,0,6
66650,0,3
66651,0,6
66652,0,3
66653,0,5
66654,0,8
66655,0,6
66656,0,0
66657,0,1
66658,0,8
66659,0,6
66660,0,9
66661,0,0
66662,0,0
66663,0,7
66664,0,6
66665,0,6
66666,0,8
66667,0,7
66668,0,6
66669,0,8
66670,0,8
66671,0,2
66672,0,0
66673,0,3
66674,0,6
66675,0,7
66676,0,1
66677,0,3
66678,0,7
66679,0,4
66680,0,6
66681,0,7
66682,0,1
66683,0,6
66684,0,5
66685,0,2
66686,0,3
66687,0,7
66688,0,9
66689,0,6
66690,0,3
66691,0,8
66692,0,2
66693,0,1
66694,0,1
66695,0,8
66696,0,8
66697,0,3
66698,0,5
66699,0,7
66700,0,5
66701,0,6
66702,0,9
66703,0,4
66704,0,3
66705,0,9
66706,0,3
66707,0,8
66708,0,9
66709,0,0
66710,0,4
66711,0,2
66712,0,4
66713,0,5
66714,0,7
66715,0,0
66716,0,4
66717,0,3
66718,0,9
66719,0,5
66720,0,7
66721,0,2
66722,0,2
66723,0,5
66724,0,8
66725,0,3
66726,0,1
66727,0,3
66728,0,5
66729,0,4
66730,0,9
66731,0,4
66732,0,3
66733,0,9
66734,0,9
66735,0,2
66736,0,0
66737,0,8
66738,0,0
66739,0,9
66740,0,1
66741,0,9
66742,0,9
66743,0,0
66744,0,7
66745,0,1
66746,0,4
66747,0,5
66748,0,0
66749,0,3
66750,0,8
66751,0,7
66752,0,2
66753,0,5
66754,0,5
66755,0,9
66756,0,3
66757,0,2
66758,0,0
66759,0,0
66760,0,9
66761,0,0
66762,0,5
66763,0,6
66764,0,1
66765,0,3
66766,0,7
66767,0,9
66768,0,1
66769,0,5
66770,0,9
66771,0,6
66772,0,0
66773,0,9
66774,0,7
66775,0,2
66776,0,9
66777,0,2
66778,0,1
66779,0,2
66780,0,7
66781,0,5
66782,0,1
66783,0,0
66784,0,7
66785,0,3
66786,0,4
66787,0,7
66788,0,6
66789,0,4
66790,0,6
66791,0,8
66792,0,5
66793,0,7
66794,0,9
66795,0,5
66796,0,7
66797,0,3
66798,0,6
66799,0,3
66800,0,9
66801,0,3
66802,0,4
66803,0,1
66804,0,5
66805,0,6
66806,0,9
66807,0,7
66808,0,4
66809,0,0
66810,0,2
66811,0,5
66812,0,8
66813,0,0
66814,0,7
66815,0,7
66816,0,3
66817,0,2
66818,0,0
66819,0,4
66820,0,8
66821,0,2
66822,0,0
66823,0,6
66824,0,9
66825,0,8
66826,0,9
66827,0,0
66828,0,5
66829,0,0
66830,0,4
66831,0,0
66832,0,2
66833,0,3
66834,0,3
66835,0,1
66836,0,8
66837,0,7
66838,0,4
66839,0,1
66840,0,9
66841,0,1
66842,0,2
66843,0,8
66844,0,5
66845,0,2
66846,0,3
66847,0,0
66848,0,0
66849,0,2
66850,0,6
66851,0,0
66852,0,7
66853,0,2
66854,0,1
66855,0,8
66856,0,2
66857,0,8
66858,0,7
66859,0,9
66860,0,4
66861,0,1
66862,0,3
66863,0,5
66864,0,7
66865,0,7
66866,0,3
66867,0,6
66868,0,5
66869,0,9
66870,0,3
66871,0,6
66872,0,7
66873,0,3
66874,0,2
66875,0,6
66876,0,9
66877,0,6
66878,0,7
66879,0,3
66880,0,9
66881,0,1
66882,0,2
66883,0,1
66884,0,9
66885,0,7
66886,0,2
66887,0,3
66888,0,3
66889,0,8
66890,0,1
66891,0,8
66892,0,3
66893,0,5
66894,0,0
66895,0,5
66896,0,3
66897,0,8
66898,0,5
66899,0,7
66900,0,4
66901,0,9
66902,0,0
66903,0,6
66904,0,8
66905,0,4
66906,0,2
66907,0,3
66908,0,3
66909,0,6
66910,0,3
66911,0,7
66912,0,8
66913,0,7
66914,0,1
66915,0,3
66916,0,7
66917,0,8
66918,0,9
66919,0,5
66920,0,5
66921,0,2
66922,0,2
66923,0,4
66924,0,5
66925,0,0
66926,0,8
66927,0,6
66928,0,3
66929,0,4
66930,0,0
66931,0,8
66932,0,8
66933,0,9
66934,0,6
66935,0,9
66936,0,1
66937,0,5
66938,0,1
66939,0,2
66940,0,1
66941,0,3
66942,0,2
66943,0,2
66944,0,2
66945,0,4
66946,0,5
66947,0,7
66948,0,5
66949,0,9
66950,0,2
66951,0,0
66952,0,5
66953,0,7
66954,0,0
66955,0,5
66956,0,6
66957,0,5
66958,0,6
66959,0,0
66960,0,4
66961,0,0
66962,0,7
66963,0,1
66964,0,5
66965,0,2
66966,0,9
66967,0,8
66968,0,1
66969,0,7
66970,0,6
66971,0,4
66972,0,4
66973,0,0
66974,0,7
66975,0,1
66976,0,8
66977,0,5
66978,0,7
66979,0,8
66980,0,5
66981,0,5
66982,0,1
66983,0,8
66984,0,5
66985,0,7
66986,0,7
66987,0,7
66988,0,6
66989,0,5
66990,0,2
66991,0,2
66992,0,1
66993,0,2
66994,0,3
66995,0,4
66996,0,1
66997,0,6
66998,0,6
66999,0,9
67000,0,1
67001,0,8
67002,0,2
67003,0,2
67004,0,7
67005,0,4
67006,0,9
67007,0,5
67008,0,7
67009,0,4
67010,0,3
67011,0,9
67012,0,5
67013,0,6
67014,0,4
67015,0,2
67016,0,7
67017,0,3
67018,0,9
67019,0,3
67020,0,0
67021,0,5
67022,0,9
67023,0,0
67024,0,9
67025,0,4
67026,0,6
67027,0,2
67028,0,5
67029,0,7
67030,0,1
67031,0,6
67032,0,5
67033,0,2
67034,0,0
67035,0,2
67036,0,3
67037,0,1
67038,0,1
67039,0,1
67040,0,7
67041,0,6
67042,0,2
67043,0,6
67044,0,5
67045,0,9
67046,0,8
67047,0,7
67048,0,9
67049,0,3
67050,0,4
67051,0,7
67052,0,9
67053,0,2
67054,0,0
67055,0,1
67056,0,1
67057,0,1
67058,0,4
67059,0,8
67060,0,0
67061,0,8
67062,0,0
67063,0,9
67064,0,5
67065,0,6
67066,0,7
67067,0,0
67068,0,8
67069,0,2
67070,0,4
67071,0,4
67072,0,2
67073,0,2
67074,0,2
67075,0,5
67076,0,7
67077,0,2
67078,0,9
67079,0,9
67080,0,2
67081,0,2
67082,0,2
67083,0,0
67084,0,7
67085,0,4
67086,0,5
67087,0,2
67088,0,3
67089,0,3
67090,0,1
67091,0,9
67092,0,8
67093,0,1
67094,0,8
67095,0,6
67096,0,6
67097,0,3
67098,0,9
67099,0,1
67100,0,9
67101,0,7
67102,0,2
67103,0,9
67104,0,6
67105,0,9
67106,0,3
67107,0,0
67108,0,4
67109,0,2
67110,0,3
67111,0,4
67112,0,6
67113,0,6
67114,0,9
67115,0,6
67116,0,1
67117,0,1
67118,0,0
67119,0,5
67120,0,6
67121,0,7
67122,0,0
67123,0,4
67124,0,1
67125,0,1
67126,0,7
67127,0,0
67128,0,0
67129,0,1
67130,0,9
67131,0,4
67132,0,7
67133,0,3
67134,0,5
67135,0,4
67136,0,1
67137,0,2
67138,0,0
67139,0,2
67140,0,0
67141,0,3
67142,0,0
67143,0,2
67144,0,3
67145,0,5
67146,0,9
67147,0,5
67148,0,8
67149,0,9
67150,0,3
67151,0,1
67152,0,7
67153,0,8
67154,0,9
67155,0,4
67156,0,1
67157,0,1
67158,0,9
67159,0,0
67160,0,7
67161,0,0
67162,0,0
67163,0,9
67164,0,6
67165,0,0
67166,0,2
67167,0,9
67168,0,3
67169,0,8
67170,0,5
67171,0,5
67172,0,9
67173,0,3
67174,0,3
67175,0,5
67176,0,7
67177,0,1
67178,0,2
67179,0,3
67180,0,3
67181,0,5
67182,0,6
67183,0,6
67184,0,4
67185,0,1
67186,0,1
67187,0,9
67188,0,1
67189,0,4
67190,0,0
67191,0,6
67192,0,2
67193,0,2
67194,0,6
67195,0,6
67196,0,0
67197,0,3
67198,0,5
67199,0,0
67200,0,3
67201,0,0
67202,0,5
67203,0,1
67204,0,1
67205,0,8
67206,0,2
67207,0,5
67208,0,3
67209,0,5
67210,0,1
67211,0,4
67212,0,2
67213,0,3
67214,0,1
67215,0,2
67216,0,7
67217,0,9
67218,0,6
67219,0,3
67220,0,8
67221,0,5
67222,0,2
67223,0,4
67224,0,9
67225,0,1
67226,0,5
67227,0,5
67228,0,7
67229,0,4
67230,0,2
67231,0,2
67232,0,7
67233,0,5
67234,0,6
67235,0,1
67236,0,5
67237,0,7
67238,0,7
67239,0,8
67240,0,4
67241,0,8
67242,0,3
67243,0,7
67244,0,4
67245,0,6
67246,0,2
67247,0,9
67248,0,9
67249,0,0
67250,0,2
67251,0,7
67252,0,3
67253,0,1
67254,0,0
67255,0,8
67256,0,2
67257,0,4
67258,0,4
67259,0,4
67260,0,7
67261,0,1
67262,0,8
67263,0,4
67264,0,0
67265,0,3
67266,0,4
67267,0,0
67268,0,3
67269,0,9
67270,0,8
67271,0,0
67272,0,0
67273,0,8
67274,0,3
67275,0,9
67276,0,2
67277,0,1
67278,0,5
67279,0,4
67280,0,5
67281,0,0
67282,0,8
67283,0,4
67284,0,2
67285,0,5
67286,0,9
67287,0,3
67288,0,0
67289,0,2
67290,0,7
67291,0,8
67292,0,5
67293,0,9
67294,0,5
67295,0,0
67296,0,0
67297,0,6
67298,0,9
67299,0,7
67300,0,2
67301,0,9
67302,0,2
67303,0,2
67304,0,6
67305,0,4
67306,0,0
67307,0,1
67308,0,4
67309,0,3
67310,0,9
67311,0,4
67312,0,0
67313,0,3
67314,0,4
67315,0,4
67316,0,6
67317,0,9
67318,0,4
67319,0,7
67320,0,2
67321,0,5
67322,0,4
67323,0,3
67324,0,4
67325,0,5
67326,0,7
67327,0,0
67328,0,2
67329,0,1
67330,0,1
67331,0,8
67332,0,7
67333,0,3
67334,0,2
67335,0,0
67336,0,5
67337,0,2
67338,0,3
67339,0,8
67340,0,8
67341,0,8
67342,0,9
67343,0,3
67344,0,0
67345,0,9
67346,0,6
67347,0,0
67348,0,3
67349,0,6
67350,0,2
67351,0,4
67352,0,8
67353,0,8
67354,0,5
67355,0,9
67356,0,2
67357,0,7
67358,0,1
67359,0,9
67360,0,0
67361,0,3
67362,0,3
67363,0,3
67364,0,2
67365,0,3
67366,0,9
67367,0,9
67368,0,5
67369,0,3
67370,0,0
67371,0,4
67372,0,2
67373,0,4
67374,0,6
67375,0,4
67376,0,5
67377,0,3
67378,0,4
67379,0,9
67380,0,8
67381,0,5
67382,0,8
67383,0,3
67384,0,4
67385,0,1
67386,0,4
67387,0,8
67388,0,9
67389,0,2
67390,0,6
67391,0,2
67392,0,3
67393,0,5
67394,0,6
67395,0,3
67396,0,5
67397,0,2
67398,0,5
67399,0,3
67400,0,9
67401,0,1
67402,0,2
67403,0,9
67404,0,8
67405,0,9
67406,0,3
67407,0,8
67408,0,8
67409,0,5
67410,0,5
67411,0,8
67412,0,4
67413,0,4
67414,0,0
67415,0,8
67416,0,3
67417,0,0
67418,0,4
67419,0,9
67420,0,6
67421,0,1
67422,0,0
67423,0,5
67424,0,1
67425,0,4
67426,0,0
67427,0,9
67428,0,2
67429,0,6
67430,0,3
67431,0,6
67432,0,7
67433,0,4
67434,0,6
67435,0,4
67436,0,3
67437,0,8
67438,0,5
67439,0,1
67440,0,8
67441,0,3
67442,0,4
67443,0,4
67444,0,5
67445,0,6
67446,0,0
67447,0,7
67448,0,8
67449,0,7
67450,0,4
67451,0,4
67452,0,2
67453,0,2
67454,0,9
67455,0,3
67456,0,5
67457,0,0
67458,0,9
67459,0,9
67460,0,0
67461,0,1
67462,0,3
67463,0,7
67464,0,1
67465,0,9
67466,0,6
67467,0,5
67468,0,2
67469,0,6
67470,0,9
67471,0,5
67472,0,7
67473,0,7
67474,0,4
67475,0,2
67476,0,8
67477,0,3
67478,0,1
67479,0,7
67480,0,8
67481,0,8
67482,0,6
67483,0,8
67484,0,0
67485,0,5
67486,0,5
67487,0,7
67488,0,1
67489,0,9
67490,0,6
67491,0,2
67492,0,1
67493,0,5
67494,0,1
67495,0,9
67496,0,6
67497,0,1
67498,0,6
67499,0,3
67500,0,2
67501,0,5
67502,0,3
67503,0,9
67504,0,3
67505,0,5
67506,0,4
67507,0,0
67508,0,6
67509,0,9
67510,0,5
67511,0,4
67512,0,2
67513,0,3
67514,0,8
67515,0,5
67516,0,8
67517,0,3
67518,0,6
67519,0,4
67520,0,1
67521,0,4
67522,0,9
67523,0,5
67524,0,8
67525,0,9
67526,0,7
67527,0,3
67528,0,6
67529,0,9
67530,0,5
67531,0,9
67532,0,1
67533,0,1
67534,0,1
67535,0,8
67536,0,4
67537,0,1
67538,0,4
67539,0,6
67540,0,9
67541,0,9
67542,0,8
67543,0,9
67544,0,7
67545,0,4
67546,0,6
67547,0,1
67548,0,9
67549,0,9
67550,0,1
67551,0,9
67552,0,3
67553,0,2
67554,0,3
67555,0,7
67556,0,3
67557,0,1
67558,0,3
67559,0,6
67560,0,8
67561,0,3
67562,0,4
67563,0,3
67564,0,3
67565,0,8
67566,0,3
67567,0,7
67568,0,1
67569,0,0
67570,0,3
67571,0,8
67572,0,4
67573,0,7
67574,0,9
67575,0,8
67576,0,0
67577,0,3
67578,0,0
67579,0,4
67580,0,5
67581,0,7
67582,0,6
67583,0,7
67584,0,3
67585,0,5
67586,0,0
67587,0,2
67588,0,6
67589,0,3
67590,0,3
67591,0,0
67592,0,0
67593,0,4
67594,0,4
67595,0,4
67596,0,4
67597,0,6
67598,0,9
67599,0,9
67600,0,6
67601,0,7
67602,0,4
67603,0,0
67604,0,2
67605,0,2
67606,0,1
67607,0,9
67608,0,5
67609,0,9
67610,0,9
67611,0,0
67612,0,5
67613,0,8
67614,0,6
67615,0,7
67616,0,3
67617,0,9
67618,0,5
67619,0,2
67620,0,8
67621,0,9
67622,0,5
67623,0,8
67624,0,0
67625,0,0
67626,0,3
67627,0,0
67628,0,6
67629,0,3
67630,0,7
67631,0,8
67632,0,0
67633,0,1
67634,0,2
67635,0,2
67636,0,6
67637,0,1
67638,0,1
67639,0,3
67640,0,2
67641,0,2
67642,0,5
67643,0,4
67644,0,3
67645,0,9
67646,0,3
67647,0,4
67648,0,2
67649,0,3
67650,0,7
67651,0,2
67652,0,9
67653,0,2
67654,0,1
67655,0,4
67656,0,7
67657,0,5
67658,0,5
67659,0,9
67660,0,2
67661,0,6
67662,0,9
67663,0,7
67664,0,9
67665,0,7
67666,0,4
67667,0,1
67668,0,8
67669,0,3
67670,0,3
67671,0,8
67672,0,0
67673,0,8
67674,0,7
67675,0,0
67676,0,7
67677,0,7
67678,0,9
67679,0,4
67680,0,4
67681,0,0
67682,0,3
67683,0,7
67684,0,2
67685,0,1
67686,0,5
67687,0,2
67688,0,0
67689,0,5
67690,0,8
67691,0,6
67692,0,7
67693,0,0
67694,0,1
67695,0,0
67696,0,5
67697,0,6
67698,0,2
67699,0,1
67700,0,4
67701,0,1
67702,0,8
67703,0,7
67704,0,9
67705,0,9
67706,0,7
67707,0,3
67708,0,2
67709,0,2
67710,0,4
67711,0,7
67712,0,4
67713,0,3
67714,0,9
67715,0,6
67716,0,3
67717,0,9
67718,0,5
67719,0,1
67720,0,0
67721,0,9
67722,0,2
67723,0,7
67724,0,4
67725,0,3
67726,0,5
67727,0,7
67728,0,2
67729,0,7
67730,0,2
67731,0,8
67732,0,7
67733,0,5
67734,0,4
67735,0,5
67736,0,9
67737,0,4
67738,0,3
67739,0,5
67740,0,0
67741,0,2
67742,0,5
67743,0,5
67744,0,3
67745,0,1
67746,0,9
67747,0,3
67748,0,7
67749,0,1
67750,0,0
67751,0,3
67752,0,4
67753,0,4
67754,0,2
67755,0,5
67756,0,9
67757,0,2
67758,0,1
67759,0,1
67760,0,7
67761,0,7
67762,0,9
67763,0,0
67764,0,1
67765,0,6
67766,0,8
67767,0,5
67768,0,2
67769,0,7
67770,0,3
67771,0,7
67772,0,8
67773,0,7
67774,0,7
67775,0,0
67776,0,8
67777,0,5
67778,0,6
67779,0,0
67780,0,5
67781,0,5
67782,0,6
67783,0,7
67784,0,7
67785,0,9
67786,0,7
67787,0,1
67788,0,0
67789,0,0
67790,0,8
67791,0,0
67792,0,4
67793,0,0
67794,0,6
67795,0,4
67796,0,5
67797,0,5
67798,0,0
67799,0,5
67800,0,3
67801,0,1
67802,0,4
67803,0,5
67804,0,0
67805,0,7
67806,0,1
67807,0,8
67808,0,7
67809,0,1
67810,0,2
67811,0,2
67812,0,0
67813,0,6
67814,0,7
67815,0,3
67816,0,7
67817,0,4
67818,0,8
67819,0,2
67820,0,3
67821,0,9
67822,0,4
67823,0,0
67824,0,3
67825,0,0
67826,0,8
67827,0,7
67828,0,3
67829,0,3
67830,0,6
67831,0,5
67832,0,6
67833,0,1
67834,0,5
67835,0,0
67836,0,9
67837,0,9
67838,0,1
67839,0,3
67840,0,0
67841,0,6
67842,0,1
67843,0,6
67844,0,6
67845,0,5
67846,0,7
67847,0,2
67848,0,4
67849,0,0
67850,0,9
67851,0,2
67852,0,6
67853,0,8
67854,0,2
67855,0,8
67856,0,3
67857,0,7
67858,0,7
67859,0,3
67860,0,3
67861,0,9
67862,0,5
67863,0,7
67864,0,6
67865,0,0
67866,0,9
67867,0,4
67868,0,5
67869,0,0
67870,0,7
67871,0,2
67872,0,9
67873,0,5
67874,0,5
67875,0,8
67876,0,7
67877,0,4
67878,0,9
67879,0,5
67880,0,6
67881,0,3
67882,0,6
67883,0,3
67884,0,6
67885,0,2
67886,0,7
67887,0,6
67888,0,4
67889,0,2
67890,0,5
67891,0,4
67892,0,1
67893,0,5
67894,0,7
67895,0,9
67896,0,7
67897,0,3
67898,0,9
67899,0,8
67900,0,8
67901,0,5
67902,0,1
67903,0,9
67904,0,6
67905,0,1
67906,0,6
67907,0,6
67908,0,8
67909,0,0
67910,0,7
67911,0,6
67912,0,9
67913,0,8
67914,0,8
67915,0,4
67916,0,3
67917,0,4
67918,0,1
67919,0,7
67920,0,7
67921,0,1
67922,0,1
67923,0,6
67924,0,7
67925,0,0
67926,0,3
67927,0,2
67928,0,8
67929,0,7
67930,0,8
67931,0,7
67932,0,9
67933,0,1
67934,0,1
67935,0,3
67936,0,8
67937,0,7
67938,0,5
67939,0,9
67940,0,1
67941,0,0
67942,0,6
67943,0,3
67944,0,4
67945,0,4
67946,0,4
67947,0,7
67948,0,1
67949,0,2
67950,0,0
67951,0,1
67952,0,5
67953,0,4
67954,0,4
67955,0,9
67956,0,2
67957,0,4
67958,0,2
67959,0,2
67960,0,6
67961,0,7
67962,0,7
67963,0,4
67964,0,7
67965,0,1
67966,0,4
67967,0,0
67968,0,8
67969,0,3
67970,0,3
67971,0,5
67972,0,6
67973,0,0
67974,0,8
67975,0,3
67976,0,0
67977,0,4
67978,0,0
67979,0,1
67980,0,8
67981,0,4
67982,0,0
67983,0,2
67984,0,9
67985,0,5
67986,0,4
67987,0,3
67988,0,5
67989,0,2
67990,0,1
67991,0,6
67992,0,4
67993,0,4
67994,0,5
67995,0,8
